"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"49871.181307";"Скорость автомобиля";"125";"km/h";"40.3445351157068";"0.278527516632505";
"49871.181307";"Средняя скорость";"123.703666784698";"km/h";"40.3445351157068";"0.278527516632505";
"49871.181307";"Ускорение";"-0.0225309102951522";"g";"40.3445351157068";"0.278527516632505";
"49871.233307";"Температура всасываемого воздуха";"22";"℃";"40.3445351157068";"0.278527516632505";
"49871.295307";"Power from MAF";"52.188";"hp";"40.3445351157068";"0.278527516632505";
"49871.295307";"Массовый расход воздуха";"43.49";"g/sec";"40.3445351157068";"0.278527516632505";
"49871.295307";"Расчетный наддув";"0.0818762465074751";"bar";"40.3445351157068";"0.278527516632505";
"49871.368307";"Положение дроссельной заслонки";"38.8235294117647";"%";"40.3445351157068";"0.278527516632505";
"49871.513307";"Высота (GPS)";"153.548408286646";"m";"40.3445351157068";"0.278527516632505";
"49871.513307";"Скорость (GPS)";"131.555751042138";"km/h";"40.3445351157068";"0.278527516632505";
"49871.513307";"Средняя скорость (GPS)";"129.511387095351";"km/h";"40.3445351157068";"0.278527516632505";
"49871.545307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3445351157068";"0.278527516632505";
"49871.588307";"Высота (GPS)";"153.548408286646";"m";"40.3443977356468";"0.278138486039498";
"49871.588307";"Скорость (GPS)";"131.555751042138";"km/h";"40.3443977356468";"0.278138486039498";
"49871.588307";"Средняя скорость (GPS)";"129.511706150599";"km/h";"40.3443977356468";"0.278138486039498";
"49871.597307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"5.98788433661402";"";"40.3443977356468";"0.278138486039498";
"49871.597307";"Датчик кислорода 1 (широкополосный) Напряжение";"1.022604";"V";"40.3443977356468";"0.278138486039498";
"49871.638307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3443977356468";"0.278138486039498";
"49871.690307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3443977356468";"0.278138486039498";
"49871.743307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3443977356468";"0.278138486039498";
"49871.795307";"Температура катализатора Датчик 1 Блок 1";"350";"℃";"40.3443977356468";"0.278138486039498";
"49871.847307";"Температура катализатора Датчик 2 Блок 1";"347";"℃";"40.3443977356468";"0.278138486039498";
"49871.909307";"Расчетное значение нагрузки на двигатель";"47.0588235294118";"%";"40.3443977356468";"0.278138486039498";
"49871.971307";"Температура охлаждающей жидкости";"86";"℃";"40.3443977356468";"0.278138486039498";
"49872.033307";"Обороты двигателя";"1850";"rpm";"40.3443977356468";"0.278138486039498";
"49872.033307";"Обороты двигателя x1000";"1.8";"rpm";"40.3443977356468";"0.278138486039498";
"49872.096307";"Пройденный путь";"1.74868759636111";"km";"40.3443977356468";"0.278138486039498";
"49872.096307";"Пройденный путь (общий)";"8.43006661083334";"km";"40.3443977356468";"0.278138486039498";
"49872.096307";"Скорость автомобиля";"124";"km/h";"40.3443977356468";"0.278138486039498";
"49872.096307";"Средняя скорость";"123.70900165582";"km/h";"40.3443977356468";"0.278138486039498";
"49872.096307";"Ускорение";"-0.0228276915284712";"g";"40.3443977356468";"0.278138486039498";
"49872.149307";"Температура всасываемого воздуха";"22";"℃";"40.3443977356468";"0.278138486039498";
"49872.221307";"Power from MAF";"91.392";"hp";"40.3443977356468";"0.278138486039498";
"49872.221307";"Массовый расход воздуха";"76.16";"g/sec";"40.3443977356468";"0.278138486039498";
"49872.221307";"Расчетный наддув";"0.879565300850984";"bar";"40.3443977356468";"0.278138486039498";
"49872.283307";"Положение дроссельной заслонки";"83.5294117647059";"%";"40.3443977356468";"0.278138486039498";
"49872.507307";"Высота (GPS)";"153.117797099985";"m";"40.3443977356468";"0.278138486039498";
"49872.507307";"Скорость (GPS)";"132.135006072284";"km/h";"40.3443977356468";"0.278138486039498";
"49872.507307";"Средняя скорость (GPS)";"129.516728286371";"km/h";"40.3443977356468";"0.278138486039498";
"49872.512307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3443977356468";"0.278138486039498";
"49872.520307";"Высота (GPS)";"153.117797099985";"m";"40.344251401043";"0.277750743163821";
"49872.520307";"Скорость (GPS)";"132.135006072284";"km/h";"40.344251401043";"0.277750743163821";
"49872.520307";"Средняя скорость (GPS)";"129.516796844946";"km/h";"40.344251401043";"0.277750743163821";
"49872.573307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.8545204852369";"";"40.344251401043";"0.277750743163821";
"49872.573307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.527528";"V";"40.344251401043";"0.277750743163821";
"49872.637307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.344251401043";"0.277750743163821";
"49872.709307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.344251401043";"0.277750743163821";
"49872.761307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.344251401043";"0.277750743163821";
"49872.812307";"Температура катализатора Датчик 1 Блок 1";"347.7";"℃";"40.344251401043";"0.277750743163821";
"49872.864307";"Температура катализатора Датчик 2 Блок 1";"346.7";"℃";"40.344251401043";"0.277750743163821";
"49872.926307";"Расчетное значение нагрузки на двигатель";"39.2156862745098";"%";"40.344251401043";"0.277750743163821";
"49872.978307";"Обороты двигателя";"1846";"rpm";"40.344251401043";"0.277750743163821";
"49872.978307";"Обороты двигателя x1000";"1.8";"rpm";"40.344251401043";"0.277750743163821";
"49873.050307";"Пройденный путь";"1.78157180736111";"km";"40.344251401043";"0.277750743163821";
"49873.050307";"Пройденный путь (общий)";"8.46295082183333";"km";"40.344251401043";"0.277750743163821";
"49873.050307";"Скорость автомобиля";"124";"km/h";"40.344251401043";"0.277750743163821";
"49873.050307";"Средняя скорость";"123.71436553494";"km/h";"40.344251401043";"0.277750743163821";
"49873.050307";"Ускорение";"-0.0151052295742404";"g";"40.344251401043";"0.277750743163821";
"49873.102307";"Температура всасываемого воздуха";"22";"℃";"40.344251401043";"0.277750743163821";
"49873.155307";"Power from MAF";"61.824";"hp";"40.344251401043";"0.277750743163821";
"49873.155307";"Массовый расход воздуха";"51.52";"g/sec";"40.344251401043";"0.277750743163821";
"49873.155307";"Расчетный наддув";"0.280666999413826";"bar";"40.344251401043";"0.277750743163821";
"49873.196307";"Положение дроссельной заслонки";"64.7058823529412";"%";"40.344251401043";"0.277750743163821";
"49873.394307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.344251401043";"0.277750743163821";
"49873.459307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.22755779354543";"";"40.344251401043";"0.277750743163821";
"49873.459307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.200812";"V";"40.344251401043";"0.277750743163821";
"49873.508307";"Высота (GPS)";"153.465751199983";"m";"40.344251401043";"0.277750743163821";
"49873.508307";"Скорость (GPS)";"131.312467455804";"km/h";"40.344251401043";"0.277750743163821";
"49873.508307";"Средняя скорость (GPS)";"129.520483470392";"km/h";"40.344251401043";"0.277750743163821";
"49873.514307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.344251401043";"0.277750743163821";
"49873.555307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.344251401043";"0.277750743163821";
"49873.565307";"Высота (GPS)";"153.465751199983";"m";"40.3441030268868";"0.277371457444496";
"49873.565307";"Скорость (GPS)";"131.312467455804";"km/h";"40.3441030268868";"0.277371457444496";
"49873.565307";"Средняя скорость (GPS)";"129.520694875597";"km/h";"40.3441030268868";"0.277371457444496";
"49873.607307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3441030268868";"0.277371457444496";
"49873.659307";"Температура катализатора Датчик 1 Блок 1";"346.3";"℃";"40.3441030268868";"0.277371457444496";
"49873.732307";"Температура катализатора Датчик 2 Блок 1";"346.5";"℃";"40.3441030268868";"0.277371457444496";
"49873.795307";"Расчетное значение нагрузки на двигатель";"53.7254901960784";"%";"40.3441030268868";"0.277371457444496";
"49873.888307";"Температура охлаждающей жидкости";"85";"℃";"40.3441030268868";"0.277371457444496";
"49873.952307";"Обороты двигателя";"1850";"rpm";"40.3441030268868";"0.277371457444496";
"49873.952307";"Обороты двигателя x1000";"1.8";"rpm";"40.3441030268868";"0.277371457444496";
"49874.034307";"Пройденный путь";"1.81546032536111";"km";"40.3441030268868";"0.277371457444496";
"49874.034307";"Пройденный путь (общий)";"8.49683933983333";"km";"40.3441030268868";"0.277371457444496";
"49874.034307";"Скорость автомобиля";"124";"km/h";"40.3441030268868";"0.277371457444496";
"49874.034307";"Средняя скорость";"123.719677350551";"km/h";"40.3441030268868";"0.277371457444496";
"49874.034307";"Ускорение";"-0.00747756945937755";"g";"40.3441030268868";"0.277371457444496";
"49874.087307";"Температура всасываемого воздуха";"22";"℃";"40.3441030268868";"0.277371457444496";
"49874.129307";"Power from MAF";"60.924";"hp";"40.3441030268868";"0.277371457444496";
"49874.129307";"Массовый расход воздуха";"50.77";"g/sec";"40.3441030268868";"0.277371457444496";
"49874.129307";"Расчетный наддув";"0.259628812029996";"bar";"40.3441030268868";"0.277371457444496";
"49874.214307";"Положение дроссельной заслонки";"57.2549019607843";"%";"40.3441030268868";"0.277371457444496";
"49874.371307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3441030268868";"0.277371457444496";
"49874.434307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.12257572289616";"";"40.3441030268868";"0.277371457444496";
"49874.434307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.116876";"V";"40.3441030268868";"0.277371457444496";
"49874.486307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3441030268868";"0.277371457444496";
"49874.513307";"Высота (GPS)";"153.438423680142";"m";"40.3441030268868";"0.277371457444496";
"49874.513307";"Скорость (GPS)";"131.124315015343";"km/h";"40.3441030268868";"0.277371457444496";
"49874.513307";"Средняя скорость (GPS)";"129.523845568275";"km/h";"40.3441030268868";"0.277371457444496";
"49874.529307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3441030268868";"0.277371457444496";
"49874.538307";"Высота (GPS)";"153.438423680142";"m";"40.3439499881438";"0.276994178674886";
"49874.538307";"Скорость (GPS)";"131.124315015343";"km/h";"40.3439499881438";"0.276994178674886";
"49874.538307";"Средняя скорость (GPS)";"129.523928913558";"km/h";"40.3439499881438";"0.276994178674886";
"49874.581307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3439499881438";"0.276994178674886";
"49874.644307";"Температура катализатора Датчик 1 Блок 1";"345.7";"℃";"40.3439499881438";"0.276994178674886";
"49874.696307";"Температура катализатора Датчик 2 Блок 1";"346.3";"℃";"40.3439499881438";"0.276994178674886";
"49874.761307";"Расчетное значение нагрузки на двигатель";"88.6274509803922";"%";"40.3439499881438";"0.276994178674886";
"49874.814307";"Обороты двигателя";"1849";"rpm";"40.3439499881438";"0.276994178674886";
"49874.814307";"Обороты двигателя x1000";"1.8";"rpm";"40.3439499881438";"0.276994178674886";
"49874.897307";"Пройденный путь";"1.84516751513889";"km";"40.3439499881438";"0.276994178674886";
"49874.897307";"Пройденный путь (общий)";"8.52654652961111";"km";"40.3439499881438";"0.276994178674886";
"49874.897307";"Скорость автомобиля";"124";"km/h";"40.3439499881438";"0.276994178674886";
"49874.897307";"Средняя скорость";"123.724178892057";"km/h";"40.3439499881438";"0.276994178674886";
"49874.897307";"Ускорение";"-0.00762375604834103";"g";"40.3439499881438";"0.276994178674886";
"49874.969307";"Температура всасываемого воздуха";"22";"℃";"40.3439499881438";"0.276994178674886";
"49875.063307";"Power from MAF";"94.728";"hp";"40.3439499881438";"0.276994178674886";
"49875.063307";"Массовый расход воздуха";"78.94";"g/sec";"40.3439499881438";"0.276994178674886";
"49875.063307";"Расчетный наддув";"0.948485765720063";"bar";"40.3439499881438";"0.276994178674886";
"49875.135307";"Положение дроссельной заслонки";"82.3529411764706";"%";"40.3439499881438";"0.276994178674886";
"49875.365307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3439499881438";"0.276994178674886";
"49875.438307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.64992751964599";"";"40.3439499881438";"0.276994178674886";
"49875.438307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.44408";"V";"40.3439499881438";"0.276994178674886";
"49875.514307";"Высота (GPS)";"153.764167598449";"m";"40.3439499881438";"0.276994178674886";
"49875.514307";"Скорость (GPS)";"130.987578396512";"km/h";"40.3439499881438";"0.276994178674886";
"49875.514307";"Средняя скорость (GPS)";"129.526885478816";"km/h";"40.3439499881438";"0.276994178674886";
"49875.533307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3439499881438";"0.276994178674886";
"49875.588307";"Высота (GPS)";"153.764167598449";"m";"40.3437922831379";"0.276619521074424";
"49875.588307";"Скорость (GPS)";"130.987578396512";"km/h";"40.3437922831379";"0.276619521074424";
"49875.588307";"Средняя скорость (GPS)";"129.527107508274";"km/h";"40.3437922831379";"0.276619521074424";
"49875.616307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3437922831379";"0.276619521074424";
"49875.689307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3437922831379";"0.276619521074424";
"49875.784307";"Температура катализатора Датчик 1 Блок 1";"346.8";"℃";"40.3437922831379";"0.276619521074424";
"49875.856307";"Температура катализатора Датчик 2 Блок 1";"346.2";"℃";"40.3437922831379";"0.276619521074424";
"49876.076307";"Напряжение на ЭБУ";"12.68";"V";"40.3437922831379";"0.276619521074424";
"49876.150307";"Относительное положение дроссельной заслонки";"98";"%";"40.3437922831379";"0.276619521074424";
"49876.202307";"Пройденный путь";"1.89049386236111";"km";"40.3437922831379";"0.276619521074424";
"49876.202307";"Пройденный путь (общий)";"8.57187287683334";"km";"40.3437922831379";"0.276619521074424";
"49876.202307";"Скорость автомобиля";"125";"km/h";"40.3437922831379";"0.276619521074424";
"49876.202307";"Средняя скорость";"123.754455439888";"km/h";"40.3437922831379";"0.276619521074424";
"49876.202307";"Ускорение";"0.00689782727143436";"g";"40.3437922831379";"0.276619521074424";
"49876.275307";"Температура всасываемого воздуха";"22";"℃";"40.3437922831379";"0.276619521074424";
"49876.317307";"Power from MAF";"124.032";"hp";"40.3437922831379";"0.276619521074424";
"49876.317307";"Массовый расход воздуха";"103.36";"g/sec";"40.3437922831379";"0.276619521074424";
"49876.317307";"Расчетный наддув";"1.54506066309635";"bar";"40.3437922831379";"0.276619521074424";
"49876.369307";"Положение дроссельной заслонки";"83.1372549019608";"%";"40.3437922831379";"0.276619521074424";
"49876.516307";"Высота (GPS)";"154.404873407446";"m";"40.3437922831379";"0.276619521074424";
"49876.516307";"Скорость (GPS)";"131.552872718051";"km/h";"40.3437922831379";"0.276619521074424";
"49876.516307";"Средняя скорость (GPS)";"129.530989790355";"km/h";"40.3437922831379";"0.276619521074424";
"49876.567307";"Пройденный путь";"1.90316426861111";"km";"40.3437922831379";"0.276619521074424";
"49876.567307";"Пройденный путь (общий)";"8.58454328308333";"km";"40.3437922831379";"0.276619521074424";
"49876.567307";"Скорость автомобиля";"125";"km/h";"40.3437922831379";"0.276619521074424";
"49876.567307";"Средняя скорость";"123.762662052267";"km/h";"40.3437922831379";"0.276619521074424";
"49876.567307";"Ускорение";"0.00805479710366841";"g";"40.3437922831379";"0.276619521074424";
"49876.627307";"Высота (GPS)";"154.404873407446";"m";"40.3436275895301";"0.276247019609895";
"49876.627307";"Скорость (GPS)";"131.552872718051";"km/h";"40.3436275895301";"0.276247019609895";
"49876.627307";"Средняя скорость (GPS)";"129.531452470259";"km/h";"40.3436275895301";"0.276247019609895";
"49876.640307";"Температура всасываемого воздуха";"22";"℃";"40.3436275895301";"0.276247019609895";
"49876.713307";"Power from MAF";"105.528";"hp";"40.3436275895301";"0.276247019609895";
"49876.713307";"Массовый расход воздуха";"87.94";"g/sec";"40.3436275895301";"0.276247019609895";
"49876.713307";"Расчетный наддув";"1.16835366401599";"bar";"40.3436275895301";"0.276247019609895";
"49876.786307";"Положение дроссельной заслонки";"83.1372549019608";"%";"40.3436275895301";"0.276247019609895";
"49877.036307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3436275895301";"0.276247019609895";
"49877.108307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"2.27689021133745";"";"40.3436275895301";"0.276247019609895";
"49877.108307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.651236";"V";"40.3436275895301";"0.276247019609895";
"49877.195307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3436275895301";"0.276247019609895";
"49877.269307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3436275895301";"0.276247019609895";
"49877.352307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3436275895301";"0.276247019609895";
"49877.425307";"Температура катализатора Датчик 1 Блок 1";"352.3";"℃";"40.3436275895301";"0.276247019609895";
"49877.498307";"Температура катализатора Датчик 2 Блок 1";"346.3";"℃";"40.3436275895301";"0.276247019609895";
"49877.512307";"Высота (GPS)";"154.716809823178";"m";"40.3436275895301";"0.276247019609895";
"49877.512307";"Скорость (GPS)";"132.083692501859";"km/h";"40.3436275895301";"0.276247019609895";
"49877.512307";"Средняя скорость (GPS)";"129.536108045076";"km/h";"40.3436275895301";"0.276247019609895";
"49877.537307";"Высота (GPS)";"154.716809823178";"m";"40.3434597371039";"0.275873223633365";
"49877.537307";"Скорость (GPS)";"132.083692501859";"km/h";"40.3434597371039";"0.275873223633365";
"49877.537307";"Средняя скорость (GPS)";"129.53623532628";"km/h";"40.3434597371039";"0.275873223633365";
"49877.665307";"Напряжение на ЭБУ";"12.7";"V";"40.3434597371039";"0.275873223633365";
"49877.740307";"Power from MAF";"49.56";"hp";"40.3434597371039";"0.275873223633365";
"49877.740307";"Массовый расход воздуха";"41.3";"g/sec";"40.3434597371039";"0.275873223633365";
"49877.740307";"Расчетный наддув";"0.0289493555135373";"bar";"40.3434597371039";"0.275873223633365";
"49877.825307";"Положение дроссельной заслонки";"32.5490196078431";"%";"40.3434597371039";"0.275873223633365";
"49878.129307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3434597371039";"0.275873223633365";
"49878.202307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"2.65873197528038";"";"40.3434597371039";"0.275873223633365";
"49878.202307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.735416";"V";"40.3434597371039";"0.275873223633365";
"49878.285307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3434597371039";"0.275873223633365";
"49878.357307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3434597371039";"0.275873223633365";
"49878.430307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3434597371039";"0.275873223633365";
"49878.512307";"Высота (GPS)";"154.84995308239";"m";"40.3434597371039";"0.275873223633365";
"49878.512307";"Положение дроссельной заслонки";"64.3137254901961";"%";"40.3434597371039";"0.275873223633365";
"49878.512307";"Скорость (GPS)";"133.171722296219";"km/h";"40.3434597371039";"0.275873223633365";
"49878.512307";"Средняя скорость (GPS)";"129.543523005034";"km/h";"40.3434597371039";"0.275873223633365";
"49878.588307";"Высота (GPS)";"154.84995308239";"m";"40.3432807186838";"0.275503375434357";
"49878.588307";"Скорость (GPS)";"133.171722296219";"km/h";"40.3432807186838";"0.275503375434357";
"49878.588307";"Средняя скорость (GPS)";"129.544090469818";"km/h";"40.3432807186838";"0.275503375434357";
"49878.742307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3432807186838";"0.275503375434357";
"49878.826307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"2.43265430685893";"";"40.3432807186838";"0.275503375434357";
"49878.826307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.68686";"V";"40.3432807186838";"0.275503375434357";
"49878.899307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3432807186838";"0.275503375434357";
"49878.971307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3432807186838";"0.275503375434357";
"49879.043307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3432807186838";"0.275503375434357";
"49879.116307";"Температура катализатора Датчик 1 Блок 1";"354.6";"℃";"40.3432807186838";"0.275503375434357";
"49879.189307";"Температура катализатора Датчик 2 Блок 1";"345.5";"℃";"40.3432807186838";"0.275503375434357";
"49879.356307";"Напряжение на ЭБУ";"12.92";"V";"40.3432807186838";"0.275503375434357";
"49879.470307";"Относительное положение дроссельной заслонки";"98";"%";"40.3432807186838";"0.275503375434357";
"49879.524307";"Высота (GPS)";"154.74232761655";"m";"40.3432807186838";"0.275503375434357";
"49879.524307";"Скорость (GPS)";"132.58855013313";"km/h";"40.3432807186838";"0.275503375434357";
"49879.524307";"Средняя скорость (GPS)";"129.549936350874";"km/h";"40.3432807186838";"0.275503375434357";
"49879.553307";"Температура окружающего воздуха";"16";"℃";"40.3432807186838";"0.275503375434357";
"49879.638307";"Положение педали акселератора D";"31";"%";"40.3432807186838";"0.275503375434357";
"49879.643307";"Высота (GPS)";"154.74232761655";"m";"40.3430965115326";"0.275147323677911";
"49879.643307";"Скорость (GPS)";"132.58855013313";"km/h";"40.3430965115326";"0.275147323677911";
"49879.643307";"Средняя скорость (GPS)";"129.55068183075";"km/h";"40.3430965115326";"0.275147323677911";
"49879.711307";"Положение дроссельной заслонки";"83.5294117647059";"%";"40.3430965115326";"0.275147323677911";
"49879.868307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3430965115326";"0.275147323677911";
"49879.920307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"4.18365758754864";"";"40.3430965115326";"0.275147323677911";
"49879.920307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.923296";"V";"40.3430965115326";"0.275147323677911";
"49879.992307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3430965115326";"0.275147323677911";
"49880.084307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3430965115326";"0.275147323677911";
"49880.139307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3430965115326";"0.275147323677911";
"49880.193307";"Температура катализатора Датчик 1 Блок 1";"354.8";"℃";"40.3430965115326";"0.275147323677911";
"49880.235307";"Температура катализатора Датчик 2 Блок 1";"345";"℃";"40.3430965115326";"0.275147323677911";
"49880.403307";"Напряжение на ЭБУ";"12.7";"V";"40.3430965115326";"0.275147323677911";
"49880.477307";"Относительное положение дроссельной заслонки";"99";"%";"40.3430965115326";"0.275147323677911";
"49880.509307";"Высота (GPS)";"154.642612799071";"m";"40.3430965115326";"0.275147323677911";
"49880.509307";"Скорость (GPS)";"131.441782955432";"km/h";"40.3430965115326";"0.275147323677911";
"49880.509307";"Средняя скорость (GPS)";"129.554033947396";"km/h";"40.3430965115326";"0.275147323677911";
"49880.522307";"Высота (GPS)";"154.642612799071";"m";"40.3429107899314";"0.274798390060868";
"49880.522307";"Скорость (GPS)";"131.441782955432";"km/h";"40.3429107899314";"0.274798390060868";
"49880.522307";"Средняя скорость (GPS)";"129.554083433307";"km/h";"40.3429107899314";"0.274798390060868";
"49880.541307";"Температура окружающего воздуха";"16";"℃";"40.3429107899314";"0.274798390060868";
"49880.623307";"Положение педали акселератора D";"41";"%";"40.3429107899314";"0.274798390060868";
"49880.666307";"Положение дроссельной заслонки";"83.5294117647059";"%";"40.3429107899314";"0.274798390060868";
"49880.946307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3429107899314";"0.274798390060868";
"49881.023307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.10890363927672";"";"40.3429107899314";"0.274798390060868";
"49881.023307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.104066";"V";"40.3429107899314";"0.274798390060868";
"49881.095307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3429107899314";"0.274798390060868";
"49881.171307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3429107899314";"0.274798390060868";
"49881.243307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3429107899314";"0.274798390060868";
"49881.347307";"Температура катализатора Датчик 1 Блок 1";"355.8";"℃";"40.3429107899314";"0.274798390060868";
"49881.420307";"Температура катализатора Датчик 2 Блок 1";"344.8";"℃";"40.3429107899314";"0.274798390060868";
"49881.512307";"Высота (GPS)";"155.112236686982";"m";"40.3429107899314";"0.274798390060868";
"49881.512307";"Скорость (GPS)";"129.507072065592";"km/h";"40.3429107899314";"0.274798390060868";
"49881.512307";"Средняя скорость (GPS)";"129.553988306134";"km/h";"40.3429107899314";"0.274798390060868";
"49881.580307";"Высота (GPS)";"155.112236686982";"m";"40.3427237961319";"0.274462358935752";
"49881.580307";"Скорость (GPS)";"129.507072065592";"km/h";"40.3427237961319";"0.274462358935752";
"49881.580307";"Средняя скорость (GPS)";"129.553981748311";"km/h";"40.3427237961319";"0.274462358935752";
"49881.618307";"Напряжение на ЭБУ";"12.7";"V";"40.3427237961319";"0.274462358935752";
"49881.702307";"Относительное положение дроссельной заслонки";"99";"%";"40.3427237961319";"0.274462358935752";
"49881.775307";"Температура окружающего воздуха";"16";"℃";"40.3427237961319";"0.274462358935752";
"49881.848307";"Положение педали акселератора D";"41";"%";"40.3427237961319";"0.274462358935752";
"49881.952307";"Положение педали акселератора E";"41";"%";"40.3427237961319";"0.274462358935752";
"49882.109307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.3427237961319";"0.274462358935752";
"49882.171307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.14894331273365";"";"40.3427237961319";"0.274462358935752";
"49882.171307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.138226";"V";"40.3427237961319";"0.274462358935752";
"49882.232307";"Кол-во прогревов со времени очистки кодов неисправностей";"13";"";"40.3427237961319";"0.274462358935752";
"49882.283307";"Дистанция, пройденная со времени очистки кодов неисправностей";"1771";"km";"40.3427237961319";"0.274462358935752";
"49882.346307";"Атмосферное давление (абсолютное)";"98";"kPa";"40.3427237961319";"0.274462358935752";
"49882.389307";"Температура катализатора Датчик 1 Блок 1";"358.5";"℃";"40.3427237961319";"0.274462358935752";
"49882.452307";"Температура катализатора Датчик 2 Блок 1";"344.8";"℃";"40.3427237961319";"0.274462358935752";
"49882.511307";"Высота (GPS)";"155.628889291547";"m";"40.3427237961319";"0.274462358935752";
"49882.511307";"Скорость (GPS)";"129.788872930122";"km/h";"40.3427237961319";"0.274462358935752";
"49882.511307";"Средняя скорость (GPS)";"129.55442760545";"km/h";"40.3427237961319";"0.274462358935752";
"49882.524307";"Высота (GPS)";"155.628889291547";"m";"40.342529529076";"0.274120700458527";
"49882.524307";"Скорость (GPS)";"129.788872930122";"km/h";"40.342529529076";"0.274120700458527";
"49882.524307";"Средняя скорость (GPS)";"129.554433708475";"km/h";"40.342529529076";"0.274120700458527";
"49882.588307";"Напряжение на ЭБУ";"12.72";"V";"40.342529529076";"0.274120700458527";
"49882.651307";"Относительное положение дроссельной заслонки";"99";"%";"40.342529529076";"0.274120700458527";
"49882.713307";"Температура окружающего воздуха";"16";"℃";"40.342529529076";"0.274120700458527";
"49882.859307";"Дистанция, пройденная с зажженной лампой «проверь двигатель»";"0";"km";"40.342529529076";"0.274120700458527";
